Date 1,Date 2,Similarity
2022-07-27,2021-10-07,0.9956
2017-03-19,2021-10-19,0.9956
2017-07-27,2021-10-19,0.9956
2021-10-19,2022-10-07,0.9956
2017-08-20,2017-03-11,0.9956
2021-10-22,2016-10-22,0.9956
2016-11-20,2022-07-12,0.9956
2021-06-09,2021-08-11,0.9956
2017-08-26,2021-08-26,0.9956
2021-06-24,2017-02-26,0.9956
2017-03-17,2022-10-17,0.9956
2017-03-17,2021-06-04,0.9956
2016-11-03,2021-06-04,0.9956
2017-01-24,2017-04-14,0.9956
2017-01-24,2017-05-14,0.9956
2017-07-03,2017-11-03,0.9956
2021-11-20,2021-05-20,0.9956
2017-06-04,2022-11-03,0.9956
2016-09-14,2016-08-28,0.9956
2016-08-28,2017-09-14,0.9956
2017-06-30,2016-12-30,0.9956
2016-10-21,2016-08-14,0.9956
2016-11-07,2022-10-23,0.9956
2017-02-28,2021-10-23,0.9956
2021-10-23,2017-07-25,0.9956
2017-07-26,2017-11-26,0.9956
2017-03-26,2017-11-26,0.9956
2017-11-26,2017-03-08,0.9956
2017-08-19,2016-09-12,0.9955
2017-08-19,2017-09-12,0.9955
2017-10-19,2016-09-12,0.9955
2017-10-19,2017-09-12,0.9955
2016-10-10,2017-02-19,0.9955
2016-11-22,2017-02-19,0.9955
2017-03-24,2016-11-23,0.9955
2017-03-24,2016-08-09,0.9955
2022-10-24,2017-07-09,0.9955
2016-09-23,2021-08-07,0.9955
2021-08-07,2017-09-23,0.9955
2017-09-11,2022-10-13,0.9955
2017-02-21,2016-10-12,0.9955
2016-09-11,2022-10-13,0.9955
2021-09-11,2022-10-13,0.9955
2021-05-08,2021-11-08,0.9954
2022-02-02,2021-10-28,0.9954
2017-07-08,2017-02-16,0.9954
2022-02-02,2017-08-02,0.9954
2022-02-02,2017-07-29,0.9954
2017-10-27,2017-02-27,0.9954
2017-02-27,2017-08-27,0.9954
2021-04-14,2020-12-14,0.9954
2017-01-06,2021-08-08,0.9954
2016-10-27,2022-07-15,0.9954
2022-07-15,2017-03-27,0.9954
2016-11-13,2016-10-16,0.9954
2016-08-19,2016-10-16,0.9954
2017-10-04,2021-06-02,0.9954
2017-10-04,2022-07-30,0.9954
2017-10-04,2021-08-04,0.9954
2017-10-04,2022-10-04,0.9954
2021-06-02,2017-08-04,0.9954
2021-08-04,2017-08-04,0.9954
2017-08-04,2022-10-04,0.9954
2021-09-06,2021-06-28,0.9954
2017-11-30,2021-08-04,0.9954
2016-11-05,2016-10-07,0.9954
2021-10-19,2021-10-07,0.9954
2017-08-26,2021-06-24,0.9954
2022-10-31,2016-11-16,0.9954
2022-04-03,2017-05-30,0.9954
2017-08-11,2017-02-11,0.9954
2021-06-09,2017-02-11,0.9954
2022-10-03,2016-10-03,0.9954
2022-07-31,2016-10-03,0.9954
2016-11-20,2022-10-22,0.9954
2016-10-03,2021-10-03,0.9954
2017-03-17,2016-10-03,0.9954
2016-10-17,2021-10-03,0.9954
2021-10-17,2017-08-06,0.9954
2016-10-17,2017-07-31,0.9954
2016-10-17,2017-03-03,0.9954
2022-01-07,2017-01-07,0.9954
2021-10-18,2016-10-18,0.9953
2021-08-12,2022-02-12,0.9953
2017-11-28,2021-09-14,0.9953
2022-01-16,2017-01-16,0.9953
2017-01-16,2022-04-08,0.9953
2017-07-28,2016-08-28,0.9953
2017-03-06,2016-08-28,0.9953
2022-07-06,2022-02-12,0.9953
2016-12-25,2017-06-25,0.9953
2017-07-25,2022-10-23,0.9953
2021-11-10,2021-05-10,0.9953
2017-07-26,2016-11-06,0.9953
2017-03-26,2016-11-06,0.9953
2017-06-22,2022-11-21,0.9953
2017-06-22,2021-12-22,0.9953
2022-10-24,2016-11-23,0.9953
2022-10-24,2016-08-09,0.9953
2017-08-19,2016-10-10,0.9953
2017-08-19,2016-11-22,0.9953
2017-10-19,2016-10-10,0.9953
2017-10-19,2016-11-22,0.9953
2021-05-03,2021-11-03,0.9953
2016-12-13,2021-12-13,0.9953
2016-12-13,2022-11-12,0.9953
2017-06-13,2021-12-13,0.9953
2017-06-13,2022-11-12,0.9953
2017-04-20,2017-01-29,0.9953
2016-09-13,2021-09-13,0.9953
2017-09-13,2021-09-13,0.9953
2017-05-08,2022-04-20,0.9952
2017-06-14,2022-11-13,0.9952
2017-06-14,2021-12-14,0.9952
2017-02-13,2021-08-13,0.9952
2021-06-13,2017-02-15,0.9952
2022-01-02,2017-01-02,0.9952
2017-06-21,2022-11-20,0.9952
2017-06-21,2021-12-21,0.9952
2021-06-05,2021-08-07,0.9952
2017-09-11,2017-02-21,0.9952
2017-02-21,2016-09-11,0.9952
2021-06-05,2017-08-07,0.9952
2022-04-23,2022-01-08,0.9952
2021-06-19,2017-02-21,0.9952
2022-07-15,2017-11-15,0.9952
2021-09-09,2017-09-09,0.9951
2022-07-19,2016-10-16,0.9951
2017-08-29,2021-10-19,0.9951
2017-07-24,2022-07-23,0.9951
2017-07-24,2022-07-24,0.9951
2017-07-23,2022-07-24,0.9951
2016-11-09,2022-07-24,0.9951
2017-08-23,2022-07-24,0.9951
2021-06-02,2016-10-04,0.9951
2021-08-04,2016-10-04,0.9951
2021-08-04,2017-11-02,0.9951
2016-11-02,2022-10-04,0.9951
2021-06-18,2017-11-11,0.9951
2016-09-28,2021-09-28,0.9951
2021-09-28,2017-09-28,0.9951
2022-10-17,2021-10-17,0.9951
2021-12-01,2017-06-01,0.9951
2017-03-17,2021-10-03,0.9951
2016-11-03,2021-10-03,0.9951
2021-06-04,2021-10-17,0.9951
2017-02-10,2016-11-27,0.9951
2021-08-06,2016-11-03,0.9951
2021-08-10,2021-06-08,0.9951
2017-05-03,2022-01-07,0.9951
2016-08-06,2021-08-12,0.9951
2022-07-12,2016-10-22,0.9951
2017-06-26,2021-12-26,0.9951
2017-06-26,2022-11-25,0.9951
2017-08-12,2017-07-06,0.9951
2021-12-25,2017-06-25,0.9951
2022-11-24,2017-06-25,0.9951
2022-11-06,2016-12-07,0.9951
2016-12-07,2021-12-07,0.9951
2021-06-26,2022-02-28,0.9951
2016-08-25,2022-10-23,0.9951
2021-08-01,2017-08-01,0.9951
2021-06-07,2017-08-09,0.9951
2017-02-25,2017-08-25,0.9951
2017-08-25,2021-08-25,0.9951
2016-11-29,2017-11-03,0.9951
2016-08-03,2017-11-03,0.9951
2021-06-15,2021-08-17,0.995
2021-08-17,2022-02-17,0.995
2016-12-22,2022-11-21,0.995
2016-12-22,2021-12-22,0.995
2021-09-12,2021-10-10,0.995
2022-02-19,2016-10-10,0.995
2022-02-19,2016-11-22,0.995
2017-04-27,2017-05-27,0.995
2016-04-25,2016-06-05,0.995
2021-06-05,2017-02-07,0.995
2017-03-15,2022-10-15,0.995
2021-08-21,2016-10-12,0.995
2017-05-04,2017-01-02,0.995
2017-04-29,2017-01-02,0.995
2017-08-16,2017-02-16,0.995
2017-08-16,2016-10-25,0.995
2016-10-25,2016-08-08,0.995
2016-10-25,2016-11-24,0.995
2016-10-20,2022-10-20,0.995
2022-02-02,2017-02-02,0.9949
2016-11-01,2016-10-05,0.9949
2022-10-27,2017-11-15,0.9949
2017-02-23,2017-09-09,0.9949
2022-08-14,2020-12-14,0.9949
2017-01-06,2022-01-06,0.9949
2017-08-29,2016-10-07,0.9949
2017-11-19,2017-03-16,0.9949
2022-07-19,2017-03-16,0.9949
2022-07-19,2021-10-16,0.9949
2017-07-30,2022-07-30,0.9949
2017-07-30,2022-10-04,0.9949
2017-03-04,2022-10-04,0.9949
2016-10-04,2022-02-04,0.9949
2017-10-04,2017-11-30,0.9949
2017-11-30,2017-08-04,0.9949
2021-10-18,2017-03-18,0.9949
2017-02-06,2021-10-03,0.9949
2021-08-12,2017-07-06,0.9949
2016-09-24,2017-01-07,0.9949
2017-02-06,2021-10-17,0.9949
2021-06-04,2017-08-06,0.9949
2016-11-07,2021-10-23,0.9949
2017-03-17,2017-08-06,0.9949
2021-08-06,2017-08-06,0.9949
2016-10-03,2021-10-17,0.9949
2021-08-28,2017-08-28,0.9949
2021-10-23,2016-08-25,0.9949
2021-10-23,2022-02-28,0.9949
2016-10-17,2021-08-06,0.9949
2022-04-30,2017-01-07,0.9949
2017-03-14,2016-11-11,0.9949
2017-03-14,2016-08-21,0.9949
2021-06-23,2022-02-25,0.9949
2016-11-25,2017-08-14,0.9949
2016-08-07,2017-08-14,0.9949
2017-11-28,2017-02-01,0.9948
2016-11-04,2017-02-01,0.9948
2017-07-28,2017-02-01,0.9948
2017-03-06,2017-02-01,0.9948
2017-11-12,2017-03-22,0.9948
2017-11-12,2017-07-12,0.9948
2016-10-22,2022-10-22,0.9948
2021-06-07,2021-08-09,0.9948
2021-09-20,2017-09-20,0.9948
2021-09-20,2016-09-20,0.9948
2022-07-02,2022-12-02,0.9948
2017-11-14,2021-10-21,0.9948
2017-02-17,2021-06-15,0.9948
2017-09-10,2021-09-10,0.9948
2017-08-24,2021-08-24,0.9948
2017-10-24,2021-08-24,0.9948
2021-09-12,2016-09-12,0.9948
2021-09-12,2017-09-12,0.9948
2016-09-12,2016-10-10,0.9948
2016-09-12,2016-11-22,0.9948
2016-10-10,2017-09-12,0.9948
2017-09-12,2016-11-22,0.9948
2017-02-19,2017-04-10,0.9948
2021-06-17,2022-04-10,0.9948
2017-02-05,2021-08-05,0.9948
2022-01-29,2017-04-20,0.9948
2016-08-26,2021-10-08,0.9948
2016-08-26,2021-10-26,0.9948
2021-10-08,2016-10-08,0.9948
2021-10-08,2016-10-26,0.9948
2016-10-08,2021-10-26,0.9948
2017-07-26,2021-10-26,0.9948
2016-10-26,2021-10-26,0.9948
2017-03-26,2021-10-26,0.9948
2017-07-26,2016-10-26,0.9948
2017-07-20,2017-03-15,0.9947
2017-03-13,2017-03-12,0.9947
2017-03-13,2017-07-22,0.9947
2017-09-11,2017-03-12,0.9947
2017-09-11,2017-07-22,0.9947
2016-09-11,2017-03-12,0.9947
2016-09-11,2017-07-22,0.9947
2017-03-12,2021-08-21,0.9947
2017-07-22,2021-08-21,0.9947
2021-06-19,2021-08-21,0.9947
2021-09-11,2021-08-21,0.9947
2017-07-17,2022-10-30,0.9947
2022-01-28,2022-04-19,0.9947
2022-04-29,2017-01-02,0.9947
2017-05-04,2021-09-29,0.9947
2021-09-29,2017-04-29,0.9947
2017-12-16,2022-03-16,0.9947
2017-01-11,2022-04-03,0.9947
2017-03-05,2016-10-05,0.9947
2022-02-02,2016-08-29,0.9947
2022-02-02,2021-10-05,0.9947
2022-02-02,2022-07-29,0.9947
2016-08-29,2016-10-28,0.9947
2016-10-28,2016-10-05,0.9947
2017-09-06,2021-06-28,0.9947
2016-08-13,2022-07-13,0.9947
2016-11-19,2022-07-13,0.9947
2021-12-17,2017-06-17,0.9947
2017-06-17,2022-11-16,0.9947
2016-11-17,2021-10-27,0.9947
2016-08-15,2021-10-27,0.9947
2022-07-15,2021-10-27,0.9947
2021-09-09,2021-06-21,0.9947
2022-10-16,2021-10-16,0.9946
2022-07-06,2016-08-06,0.9946
2017-02-12,2017-08-12,0.9946
2017-02-28,2021-08-28,0.9946
2022-07-25,2022-10-23,0.9946
2021-08-28,2021-06-26,0.9946
2017-08-11,2021-08-11,0.9946
2021-08-28,2017-07-25,0.9946
2022-10-03,2021-10-03,0.9946
2022-07-31,2021-10-03,0.9946
2022-10-17,2021-06-04,0.9946
2022-10-03,2017-07-31,0.9946
2022-10-03,2017-03-03,0.9946
2017-07-31,2022-07-31,0.9946
2022-07-31,2017-03-03,0.9946
2016-11-03,2022-10-17,0.9946
2017-10-04,2017-11-02,0.9946
2017-08-04,2017-11-02,0.9946
2017-07-31,2021-10-03,0.9946
2016-10-03,2017-08-06,0.9946
2021-10-03,2017-03-03,0.9946
2017-02-04,2022-07-30,0.9946
2017-02-04,2022-10-04,0.9946
2022-07-01,2017-07-01,0.9946
2016-09-24,2017-05-03,0.9946
2016-10-17,2017-08-06,0.9946
2021-08-06,2021-10-17,0.9946
2016-04-02,2016-06-13,0.9946
2017-05-03,2022-04-30,0.9946
2017-01-05,2022-04-26,0.9946
2022-10-14,2016-10-14,0.9946
2022-07-21,2016-10-14,0.9946
2017-03-31,2016-11-16,0.9946
2017-11-28,2017-07-28,0.9946
2017-11-28,2017-03-06,0.9946
2022-04-27,2017-05-27,0.9946
2016-09-14,2021-08-01,0.9946
2021-08-01,2017-09-14,0.9946
2016-09-14,2021-09-14,0.9946
2017-11-16,2016-11-16,0.9946
2017-09-14,2021-09-14,0.9946
2017-03-21,2016-11-18,0.9946
2017-03-21,2016-08-14,0.9946
2016-11-29,2022-07-03,0.9946
2022-07-03,2016-08-03,0.9946
2016-04-08,2016-06-22,0.9946
2015-09-08,2014-05-08,0.9945
2022-02-19,2017-03-10,0.9945
2022-02-19,2017-07-10,0.9945
2017-08-19,2017-04-10,0.9945
2017-10-19,2017-04-10,0.9945
2022-10-10,2016-10-10,0.9945
2022-10-10,2016-11-22,0.9945
2016-10-10,2022-07-10,0.9945
2016-11-22,2022-07-10,0.9945
2017-02-19,2017-03-10,0.9945
2017-02-19,2017-07-10,0.9945
2017-04-04,2017-05-29,0.9945
2021-06-13,2021-08-15,0.9945
2016-11-30,2016-10-13,0.9945
2017-03-13,2022-10-13,0.9945
2016-09-13,2017-02-18,0.9945
2017-09-13,2017-02-18,0.9945
2021-11-07,2021-05-07,0.9945
2017-03-25,2022-07-08,0.9945
2016-10-13,2021-08-21,0.9945
2017-03-12,2022-10-13,0.9945
2022-10-13,2017-07-22,0.9945
2016-04-21,2016-06-01,0.9945
2022-10-13,2022-02-21,0.9945
2022-04-03,2022-01-11,0.9945
2021-04-04,2020-12-04,0.9945
2016-11-01,2016-08-29,0.9945
2022-10-05,2022-07-29,0.9945
2017-11-23,2017-11-24,0.9945
2021-08-26,2022-02-26,0.9944
2021-10-27,2022-10-27,0.9944
2022-04-06,2017-01-14,0.9944
2022-04-06,2017-04-06,0.9944
2022-07-06,2022-10-18,0.9944
2022-07-25,2021-08-28,0.9944
2021-08-28,2021-10-23,0.9944
2017-05-25,2021-08-08,0.9944
2017-04-25,2021-08-08,0.9944
2022-02-06,2021-06-04,0.9944
2017-02-25,2021-08-25,0.9944
2021-06-23,2017-02-25,0.9944
2016-10-03,2021-06-04,0.9944
2017-02-10,2017-11-05,0.9944
2021-08-06,2016-10-03,0.9944
2017-07-31,2017-08-06,0.9944
2016-11-03,2017-08-06,0.9944
2017-03-03,2017-08-06,0.9944
2016-10-04,2017-11-02,0.9944
2017-07-30,2021-06-02,0.9944
2021-06-02,2017-03-04,0.9944
2017-01-20,2017-09-21,0.9944
2016-11-18,2022-07-14,0.9943
2016-08-14,2022-07-14,0.9943
2016-11-16,2021-10-31,0.9943
2022-11-09,2017-06-10,0.9943
2021-12-10,2017-06-10,0.9943
2022-07-09,2021-08-17,0.9943
2021-10-22,2017-11-12,0.9943
2021-10-22,2022-07-12,0.9943
2016-04-15,2016-06-27,0.9943
2016-10-10,2017-04-10,0.9943
2016-11-22,2017-04-10,0.9943
2022-04-10,2017-04-10,0.9943
2017-08-19,2017-03-10,0.9943
2017-08-19,2017-07-10,0.9943
2017-10-19,2017-03-10,0.9943
2017-10-19,2017-07-10,0.9943
2017-08-16,2017-03-25,0.9943
2021-09-23,2016-09-23,0.9943
2021-09-23,2017-09-23,0.9943
2016-06-25,2016-04-13,0.9943
2016-11-30,2021-08-21,0.9943
2022-10-12,2017-03-12,0.9943
2022-10-12,2017-07-22,0.9943
2022-07-22,2017-03-12,0.9943
2022-07-22,2017-07-22,0.9943
2022-02-27,2021-06-25,0.9943
2022-10-12,2021-06-19,0.9943
2021-06-19,2022-07-22,0.9943
2017-02-21,2021-09-11,0.9943
2017-03-12,2022-02-21,0.9943
2022-02-21,2017-07-22,0.9943
2016-06-06,2016-04-26,0.9943
2017-04-16,2017-01-25,0.9943
2017-01-25,2017-05-13,0.9943
2022-10-08,2021-10-26,0.9943
2022-07-26,2021-10-26,0.9943
2016-08-26,2016-11-06,0.9942
2016-10-08,2016-11-06,0.9942
2022-10-08,2016-10-26,0.9942
2022-10-08,2016-11-06,0.9942
2016-10-26,2016-11-06,0.9942
2022-07-26,2016-11-06,0.9942
2021-10-30,2016-11-15,0.9942
2021-10-30,2016-08-17,0.9942
2017-09-06,2021-09-06,0.9942
2022-10-05,2021-10-28,0.9942
2021-10-05,2022-07-29,0.9942
2017-02-23,2022-07-23,0.9942
2017-02-23,2022-07-24,0.9942
2022-07-04,2017-07-04,0.9942
2020-12-30,2022-08-30,0.9942
2017-06-26,2016-12-26,0.9942
2016-06-02,2016-04-22,0.9942
2017-03-23,2022-02-28,0.9942
2022-10-11,2017-08-20,0.9942
2022-07-11,2017-08-20,0.9942
2017-08-25,2022-02-25,0.9941
2016-11-25,2021-06-12,0.9941
2016-08-07,2021-06-12,0.9941
2016-06-09,2016-04-29,0.9941
2022-10-17,2021-10-03,0.9941
2021-08-06,2022-10-17,0.9941
2021-10-03,2021-06-04,0.9941
2017-05-25,2017-08-08,0.9941
2017-05-25,2017-02-08,0.9941
2016-09-25,2021-09-25,0.9941
2017-04-25,2017-08-08,0.9941
2017-04-25,2017-02-08,0.9941
2021-09-25,2017-09-25,0.9941
2017-08-08,2017-01-06,0.9941
2017-01-06,2017-02-08,0.9941
2021-08-06,2021-10-03,0.9941
2021-06-06,2017-05-25,0.9941
2021-06-06,2017-04-25,0.9941
2017-03-17,2021-08-06,0.9941
2017-07-31,2021-10-17,0.9941
2017-03-03,2021-10-17,0.9941
2022-04-30,2022-01-07,0.9941
2022-04-30,2017-04-30,0.9941
2021-06-02,2016-11-02,0.9941
2021-08-04,2016-11-02,0.9941
2016-10-06,2021-08-01,0.9941
2017-11-30,2022-02-04,0.9941
2016-06-10,2016-04-30,0.9941
2020-12-21,2022-08-21,0.9941
2016-08-02,2017-07-02,0.9941
2016-06-04,2016-04-24,0.9941
2021-10-22,2022-10-22,0.9941
2021-04-19,2020-12-19,0.9941
2016-04-20,2016-06-20,0.9941
2016-04-06,2016-06-17,0.9941
2017-07-08,2016-10-25,0.9941
2022-01-18,2017-04-10,0.9941
2017-02-16,2021-06-14,0.9941
2017-03-10,2021-10-10,0.994
2017-07-10,2021-10-10,0.994
2017-04-03,2022-01-11,0.994
2022-02-19,2017-02-19,0.994
2022-04-10,2017-02-19,0.994
2022-02-07,2021-06-05,0.994
2016-10-13,2022-02-21,0.994
2016-06-28,2016-04-16,0.994
2021-06-19,2022-10-13,0.994
2021-11-29,2021-05-29,0.994
2016-06-29,2016-04-17,0.994
2016-09-13,2017-08-18,0.994
2017-09-13,2017-08-18,0.994
2017-08-02,2016-07-02,0.994
2021-10-30,2016-10-30,0.994
2021-12-08,2016-12-08,0.994
2016-12-08,2022-11-07,0.994
2022-04-15,2017-01-23,0.994
2017-01-23,2022-01-24,0.994
2017-03-05,2022-10-28,0.994
2022-10-28,2022-07-29,0.994
2022-04-15,2017-01-24,0.994
2017-01-24,2022-01-24,0.994
2016-06-08,2016-04-28,0.994
2020-12-28,2021-04-28,0.994
2022-07-15,2022-10-27,0.994
2017-02-12,2021-08-12,0.9939
2021-08-28,2016-10-23,0.9939
2022-10-19,2017-08-29,0.9939
2022-07-27,2017-08-29,0.9939
2022-07-25,2022-02-28,0.9939
2017-08-28,2022-02-28,0.9939
2021-12-05,2017-06-05,0.9939
2017-06-05,2022-11-04,0.9939
2022-02-14,2017-08-14,0.9939
2022-07-07,2017-07-07,0.9939
2017-12-25,2022-03-25,0.9939
2022-02-06,2022-10-17,0.9939
2017-08-11,2022-02-11,0.9939
2017-02-06,2021-06-04,0.9939
2017-03-17,2017-02-06,0.9939
2016-10-17,2022-10-03,0.9939
2016-10-17,2022-07-31,0.9939
2021-08-06,2017-02-06,0.9939
2022-07-05,2021-08-10,0.9939
2016-09-25,2017-01-06,0.9939
2016-09-25,2021-08-08,0.9939
2017-01-06,2017-09-25,0.9939
2017-09-25,2021-08-08,0.9939
2017-10-10,2021-06-08,0.9939
2021-06-08,2017-08-10,0.9939
2014-05-23,2015-09-23,0.9939
2016-06-18,2016-04-10,0.9939
2017-07-19,2022-07-19,0.9939
2021-10-16,2017-03-16,0.9939
2022-07-09,2017-08-17,0.9939
2017-11-28,2016-10-06,0.9939
2017-11-28,2016-08-28,0.9939
2016-11-04,2016-10-06,0.9939
2016-11-04,2017-08-01,0.9939
2017-07-28,2017-08-01,0.9939
2017-03-06,2017-08-01,0.9939
2021-06-22,2017-08-24,0.9939
2021-06-22,2017-10-24,0.9939
2017-02-04,2017-11-02,0.9939
2021-06-02,2022-07-30,0.9939
2021-06-02,2022-10-04,0.9939
2016-11-02,2022-02-04,0.9939
2017-07-30,2017-11-30,0.9938
2017-11-30,2017-03-04,0.9938
2016-06-03,2016-04-23,0.9938
2020-12-09,2021-04-09,0.9938
2017-01-29,2022-04-20,0.9938
2017-03-14,2016-10-14,0.9938
2017-03-31,2017-07-16,0.9938
2017-03-25,2021-06-14,0.9938
2016-06-26,2016-04-14,0.9938
2016-12-24,2017-06-24,0.9938
2021-10-22,2017-03-22,0.9938
2021-10-22,2017-07-12,0.9938
2017-06-21,2016-12-21,0.9938
2016-06-07,2016-04-27,0.9938
2021-06-17,2017-02-19,0.9938
2022-04-10,2017-01-18,0.9938
2017-08-19,2022-02-19,0.9938
2017-10-19,2022-02-19,0.9938
2016-11-12,2016-10-15,0.9938
2017-05-22,2022-01-09,0.9938
2016-11-30,2021-06-19,0.9938
2022-04-10,2017-08-19,0.9938
2022-04-10,2017-10-19,0.9938
2021-06-19,2017-03-12,0.9938
2021-06-19,2017-07-22,0.9938
2021-08-18,2017-02-18,0.9938
2017-01-24,2022-01-23,0.9938
2021-08-18,2021-06-16,0.9937
2021-06-16,2022-02-18,0.9937
2016-11-01,2017-07-29,0.9937
2017-05-24,2017-04-26,0.9937
2017-07-17,2017-11-17,0.9937
2022-07-17,2022-10-30,0.9937
2016-09-29,2017-05-04,0.9937
2016-09-29,2017-04-29,0.9937
2017-05-04,2017-09-29,0.9937
2017-09-29,2017-04-29,0.9937
2017-07-15,2022-10-27,0.9937
2020-12-28,2022-08-28,0.9937
2017-12-28,2022-03-28,0.9937
2021-08-28,2017-03-23,0.9937
2021-12-05,2016-12-05,0.9937
2022-11-04,2016-12-05,0.9937
2022-10-11,2016-11-21,0.9937
2022-10-11,2016-10-11,0.9937
2022-10-11,2016-08-11,0.9937
2016-11-21,2022-07-11,0.9937
2022-07-11,2016-10-11,0.9937
2022-07-11,2016-08-11,0.9937
2022-11-27,2017-06-28,0.9937
2017-06-28,2021-12-28,0.9937
2022-02-06,2017-02-06,0.9937
2022-10-03,2021-06-04,0.9936
2022-07-31,2021-06-04,0.9936
2021-08-06,2022-10-03,0.9936
2021-08-06,2022-07-31,0.9936
2022-10-03,2016-11-03,0.9936
2022-10-03,2021-10-17,0.9936
2022-07-31,2016-11-03,0.9936
2022-07-31,2021-10-17,0.9936
2014-05-07,2015-09-07,0.9936
2016-10-17,2017-02-06,0.9936
2022-07-05,2016-11-27,0.9936
2022-01-07,2017-04-30,0.9936
2021-09-25,2022-01-06,0.9936
2017-01-20,2017-04-01,0.9936
2017-01-20,2017-05-02,0.9936
2021-09-25,2021-08-08,0.9936
2022-04-01,2017-04-01,0.9936
2022-04-01,2017-05-02,0.9936
2022-02-01,2021-08-01,0.9936
2017-02-01,2021-08-01,0.9936
2021-08-01,2016-08-28,0.9936
2022-02-08,2021-06-06,0.9936
2022-07-19,2016-08-19,0.9936
2021-06-02,2022-02-04,0.9936
2022-07-30,2022-02-04,0.9936
2022-10-04,2022-02-04,0.9936
2017-08-16,2021-06-14,0.9936
2017-03-21,2017-11-14,0.9936
2016-11-10,2017-07-02,0.9936
2022-02-27,2017-02-27,0.9936
2021-10-14,2017-07-21,0.9936
2021-12-11,2016-12-11,0.9936
2016-12-11,2022-11-10,0.9936
2022-02-19,2021-10-10,0.9936
2016-09-12,2017-04-10,0.9936
2017-09-12,2017-04-10,0.9936
2016-04-05,2016-06-16,0.9936
2021-09-22,2016-09-22,0.9935
2021-09-22,2017-09-22,0.9935
2022-04-10,2016-10-10,0.9935
2022-04-10,2016-11-22,0.9935
2021-06-17,2017-08-19,0.9935
2021-06-17,2017-10-19,0.9935
2016-07-02,2017-02-02,0.9935
2022-02-23,2021-06-21,0.9935
2017-05-24,2022-01-05,0.9935
2019-07-30,2019-11-30,0.9935
2021-08-02,2017-02-02,0.9935
2017-08-02,2021-08-02,0.9935
2021-10-05,2021-10-28,0.9935
2016-10-28,2017-07-29,0.9935
2017-09-30,2021-09-30,0.9935
2021-09-30,2016-09-30,0.9935
2021-06-10,2017-08-12,0.9935
2021-08-12,2022-10-18,0.9935
2017-02-12,2017-07-06,0.9935
2016-10-23,2022-02-28,0.9935
2021-08-14,2016-11-25,0.9934
2021-08-14,2016-08-07,0.9934
2021-08-14,2022-02-14,0.9934
2016-11-21,2017-02-20,0.9934
2017-02-20,2017-07-11,0.9934
2017-02-20,2016-10-11,0.9934
2017-02-20,2016-08-11,0.9934
2022-10-17,2016-10-03,0.9934
2017-08-03,2016-07-03,0.9934
2017-10-03,2016-07-03,0.9934
2017-02-06,2016-11-03,0.9934
2021-06-15,2022-02-17,0.9934
2022-07-09,2022-10-24,0.9934
2021-08-10,2017-10-10,0.9934
2021-08-10,2017-08-10,0.9934
2016-06-30,2016-04-18,0.9934
2021-06-22,2021-08-24,0.9934
2017-01-20,2022-01-20,0.9934
2016-11-04,2016-08-28,0.9934
2016-09-14,2016-11-04,0.9934
2016-11-04,2017-09-14,0.9934
2017-07-28,2021-08-01,0.9934
2017-03-06,2021-08-01,0.9934
2017-07-28,2021-09-14,0.9934
2017-03-06,2021-09-14,0.9934
2022-04-25,2017-08-08,0.9934
2022-04-25,2017-02-08,0.9934
2014-05-26,2015-09-26,0.9934
2017-02-16,2017-03-25,0.9934
2017-08-16,2022-07-08,0.9934
2017-02-16,2022-07-08,0.9934
2017-02-27,2021-06-25,0.9934
2017-11-14,2022-07-14,0.9933
2022-10-21,2022-07-14,0.9933
2016-11-02,2017-11-02,0.9933
2021-10-04,2022-02-04,0.9933
2021-08-15,2017-08-15,0.9933
2020-12-21,2021-04-21,0.9933
2017-07-16,2022-07-16,0.9933
2015-10-31,2015-03-31,0.9933
2016-11-30,2022-02-21,0.9933
2017-09-11,2022-02-21,0.9933
2016-09-11,2022-02-21,0.9933
2016-09-12,2021-10-10,0.9933
2017-09-12,2021-10-10,0.9933
2020-12-09,2022-08-09,0.9933
2021-06-17,2016-10-10,0.9933
2021-06-17,2016-11-22,0.9933
2017-01-18,2016-10-10,0.9933
2017-01-18,2016-11-22,0.9933
2021-09-09,2017-02-23,0.9933
2021-12-08,2017-06-08,0.9933
2017-06-08,2022-11-07,0.9933
2017-11-12,2022-07-12,0.9933
2017-05-22,2022-04-22,0.9933
2017-08-26,2022-02-26,0.9933
2017-05-22,2017-02-05,0.9933
2017-07-18,2016-11-14,0.9933
2017-07-18,2016-08-18,0.9933
2017-07-18,2016-10-29,0.9933
2016-08-29,2021-08-02,0.9933
2017-03-28,2016-10-05,0.9933
2016-11-01,2017-08-02,0.9933
2021-08-18,2017-08-18,0.9933
2015-09-18,2014-05-18,0.9932
2016-08-06,2022-10-18,0.9932
2022-02-14,2021-06-12,0.9932
2022-02-14,2017-07-07,0.9932
2017-08-14,2017-07-07,0.9932
2014-05-14,2015-09-14,0.9932
2017-08-29,2022-10-07,0.9932
2020-12-03,2022-08-03,0.9932
2016-04-04,2016-06-15,0.9932
2017-07-08,2016-07-16,0.9932
2017-12-17,2022-03-17,0.9932
2016-07-16,2017-08-16,0.9932
2021-06-15,2017-08-17,0.9932
2017-03-17,2022-10-03,0.9932
2017-03-17,2022-07-31,0.9932
2022-02-06,2016-10-17,0.9932
